LTER_site,local_site,year,date,block,plot,code,snow,N,temp,JGS_code,USDA_code,USDA_name,growth_habit,hits
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,36,XNW,X,N,W,litter,2LTR,Litter,NA,24
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,36,XNW,X,N,W,LUZSPI,LUSP4,Luzula spicata,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,36,XNW,X,N,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,36,XNW,X,N,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,36,XNW,X,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,9
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,CALLEP,CALE4,Caltha leptosepala,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,60
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,GENALG,GEAL2,Gentiana algida,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,litter,2LTR,Litter,NA,29
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,37,XNX,X,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,8
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,bare,2BARE,Bare Ground,NA,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,CALLEP,CALE4,Caltha leptosepala,forb,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,8
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,29
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,DODPUL,DOPU,Dodecatheon pulchellum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,GENALG,GEAL2,Gentiana algida,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,16
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,LEWPYG,LEPY2,Lewisia pygmaea,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,litter,2LTR,Litter,NA,20
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,LUZSPI,LUSP4,Luzula spicata,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,38,XXW,X,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,7
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,9
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,bare,2BARE,Bare Ground,NA,9
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,6
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,CALLEP,CALE4,Caltha leptosepala,forb,9
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,6
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,CHIJAM,CHJA,Chionophila jamesii,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,17
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,GENALG,GEAL2,Gentiana algida,forb,8
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,litter,2LTR,Litter,NA,30
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,LUZSPI,LUSP4,Luzula spicata,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,MINOBT,MIOB2,Minuartia obtusiloba,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,POAALP,POAL2,Poa alpina,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,RHOINT,RHIN11,Rhodiola integrifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,39,XXX,X,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,10
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,CALLEP,CALE4,Caltha leptosepala,forb,7
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,CHIJAM,CHJA,Chionophila jamesii,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,15
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,GENALG,GEAL2,Gentiana algida,forb,7
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,11
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,LEWPYG,LEPY2,Lewisia pygmaea,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,litter,2LTR,Litter,NA,34
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,LUZSPI,LUSP4,Luzula spicata,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,moss,2MOSS,Moss,nonvascular,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,POAALP,POAL2,Poa alpina,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,40,XXW,X,X,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,7
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,CALLEP,CALE4,Caltha leptosepala,forb,6
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,12
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,44
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,GENALG,GEAL2,Gentiana algida,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,11
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,litter,2LTR,Litter,NA,10
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,41,PXX,P,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,7
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,CALLEP,CALE4,Caltha leptosepala,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,4
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,85
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,litter,2LTR,Litter,NA,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/11/2012,3,42,PNW,P,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,CALLEP,CALE4,Caltha leptosepala,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,33
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,48
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,litter,2LTR,Litter,NA,6
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,PEDGRO,PEGR2,Pedicularis groenlandica,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,RHOINT,RHIN11,Rhodiola integrifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,43,PNX,P,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,10
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,bare,2BARE,Bare Ground,NA,9
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,10
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,CALLEP,CALE4,Caltha leptosepala,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,30
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,DODPUL,DOPU,Dodecatheon pulchellum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,GENALG,GEAL2,Gentiana algida,forb,8
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,JUN_SP,JUNCU,Juncus,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,LEWPYG,LEPY2,Lewisia pygmaea,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,litter,2LTR,Litter,NA,17
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,LLOSER,LLSE,Lloydia serotina,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,LUZSPI,LUSP4,Luzula spicata,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,PEDGRO,PEGR2,Pedicularis groenlandica,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,44,PXW,P,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,bare,2BARE,Bare Ground,NA,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,CALLEP,CALE4,Caltha leptosepala,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,CAREX_SP,CAREX,Carex,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,8
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,53
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,GENALG,GEAL2,Gentiana algida,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,JUN_SP,JUNCU,Juncus,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,litter,2LTR,Litter,NA,6
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,LUZSPI,LUSP4,Luzula spicata,graminoid,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,moss,2MOSS,Moss,nonvascular,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,PEDGRO,PEGR2,Pedicularis groenlandica,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,45,PXW,P,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,6
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,CALLEP,CALE4,Caltha leptosepala,forb,4
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,11
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,58
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,GENALG,GEAL2,Gentiana algida,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,litter,2LTR,Litter,NA,12
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,LUZSPI,LUSP4,Luzula spicata,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,PEDGRO,PEGR2,Pedicularis groenlandica,forb,2
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,46,PXX,P,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,CALLEP,CALE4,Caltha leptosepala,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,20
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,74
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2012,7/12/2012,3,47,PNX,P,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,1
